Timestamp,Energy_Usage,Temp_C,Humidity,Wind_Speed,Solar_Radiation,Day_of_Week,Hour,Holiday,Energy_Price,Weather_Condition,Electricity_Imports,Gas_Consumption,Industrial_Load,Residential_Load,Commercial_Load,Peak_Hours,Population,Avg_Household_Size,Median_Income,GDP,CPI,Inflation,Energy_Efficiency,Storage_Charge,Battery_Usage,Grid_Frequency,Carbon_Emissions,Competitor_Price,Outage_Flag
05-01-2022 17:00,1384,24.99053364,58.74091022,11.29036957,0.482067675,5,9,0,0.115658817,Cloudy,106,435,830,405,155,0,50482,3.355974566,66312,3.344823622,110,2.418072392,87.49269435,45,19,50.48940065,479,0.135642837,0
05-01-2022 18:00,1980,19.4982503,57.53571983,10.91800017,0.08332185,1,3,1,0.113797794,Rainy,104,444,885,515,247,0,46121,2.842170728,62522,3.453684909,104,2.057876013,86.63393949,44,22,50.03217979,492,0.163374398,0
05-01-2022 19:00,1684,22.56510147,54.08247947,9.974586478,0.037208425,2,0,0,0.141588021,Rainy,104,419,876,469,174,1,46343,2.736629918,66064,3.981476232,106,2.782672989,86.26710792,46,12,50.19689952,496,0.173099907,1
05-01-2022 20:00,1741,15.20582925,55.39296909,7.744575298,0.100576713,4,21,0,0.142699476,Rainy,110,416,701,523,177,1,50414,2.668978164,62821,3.88347672,117,2.376481836,87.88329035,30,18,49.74075136,410,0.172873821,1
05-01-2022 21:00,1132,16.05500826,50.72142233,13.3846568,0.488818553,0,16,0,0.129486601,Cloudy,144,462,863,584,160,0,48912,2.691400804,64219,3.210197033,117,2.890805204,89.26783081,38,22,50.45614695,405,0.142639339,1
05-01-2022 22:00,1076,21.16592652,53.01444075,6.144533329,0.355711986,4,22,0,0.102933417,Clear,131,455,795,597,213,0,47836,3.484203008,67605,3.593217387,122,2.24633715,88.89391965,48,11,49.90900572,430,0.146695811,0
05-01-2022 23:00,1751,20.71016582,58.52616179,14.79958367,0.268079486,0,21,0,0.117135097,Clear,145,477,841,472,166,1,53200,3.384524094,63507,3.350369292,129,2.200251128,83.34164344,44,18,50.00610748,402,0.159017397,1
06-01-2022 00:00,1280,20.12429393,59.78774428,14.1950754,0.426918402,5,20,0,0.177536868,Rainy,141,430,710,407,151,1,47578,3.253781342,64693,3.11810142,119,2.338212162,84.2687324,30,14,49.99818752,498,0.135450101,1
06-01-2022 01:00,1807,22.00477376,52.08308676,7.292874662,0.466264962,0,10,0,0.158349699,Clear,126,400,878,541,209,0,50694,2.935979148,66877,3.112051551,123,2.720958953,87.30725456,43,24,50.0005465,492,0.125868676,1
06-01-2022 02:00,1359,19.28023037,53.10915956,10.0791514,0.31433777,2,1,0,0.152932902,Clear,144,481,757,499,160,0,51980,2.754381291,69136,3.830576479,101,2.921949803,86.86180852,38,10,49.84292322,459,0.156748839,1
06-01-2022 03:00,1657,20.14660483,58.39281682,6.498389319,0.17586099,6,11,0,0.130184774,Cloudy,114,427,715,420,243,0,50239,2.504557962,63088,3.415609784,102,2.877404515,87.29099068,49,11,49.58664615,406,0.147280731,0
06-01-2022 04:00,1168,20.78055881,58.48135848,8.309081199,0.097120647,2,13,0,0.194524398,Cloudy,101,471,870,547,150,0,46669,2.680945586,66475,3.871720511,106,2.334198804,83.84488002,31,12,50.3198716,448,0.121411184,1
06-01-2022 05:00,1813,20.36539605,58.30140371,9.621517827,0.161875704,6,18,0,0.114170868,Cloudy,147,475,788,537,214,0,45033,2.888868238,60415,3.436654603,128,2.551468717,84.02378179,43,19,49.66915386,415,0.144224191,1
06-01-2022 06:00,1763,18.37593068,50.52194826,14.54525739,0.407070255,5,21,1,0.148680996,Clear,105,434,705,519,169,1,53180,3.417811581,60755,3.375756974,117,2.056890443,89.98823348,38,13,50.46772156,466,0.179141236,1
06-01-2022 07:00,1096,21.042106,59.81845185,11.57481393,0.003441528,0,14,0,0.193039999,Clear,129,441,808,598,201,0,48505,2.848498898,69256,3.959180383,114,2.212543685,80.64599872,47,14,50.08543377,474,0.170764037,1
06-01-2022 08:00,1126,21.26575175,53.35617833,9.820776253,0.163972298,6,4,1,0.194048215,Clear,107,476,800,501,229,0,48875,3.395912869,65231,3.07430614,116,2.93275348,82.92192796,37,23,50.0180993,428,0.154906689,0
06-01-2022 09:00,1275,24.72418464,50.73302682,14.00812036,0.494598922,6,16,1,0.15843832,Clear,140,426,770,532,203,1,48346,3.444256095,60233,3.18730984,107,2.73179755,80.18521582,30,20,50.49803817,487,0.157871951,0
06-01-2022 10:00,1312,21.72012665,55.99833973,10.65298076,0.127482096,4,14,1,0.105673704,Cloudy,103,407,815,569,199,1,53182,3.276918562,64014,3.577878406,120,2.636172333,84.20292978,30,23,49.66788673,472,0.129016345,0
06-01-2022 11:00,1523,24.97280442,53.96017755,6.586054915,0.050560708,3,22,0,0.17839749,Clear,131,407,779,584,178,1,48821,3.413378091,65816,3.888258999,124,2.720309251,88.45647491,47,11,50.35716576,484,0.174434841,1
06-01-2022 12:00,1191,19.72257956,52.66636949,10.73828655,0.108295356,4,9,0,0.161937054,Clear,129,486,893,561,211,0,50927,2.644356693,62702,3.508685018,107,2.298162994,88.19845769,30,14,49.93291562,488,0.129567507,0
06-01-2022 13:00,1757,21.59399177,56.78360106,8.391959356,0.424358837,1,0,0,0.175334524,Rainy,107,416,888,521,228,1,54269,2.534925245,67706,3.352270933,125,2.538448924,88.74121333,41,24,50.21261051,487,0.14331742,0
06-01-2022 14:00,1278,19.54958612,58.5311599,11.21539344,0.197171226,1,8,0,0.102810309,Rainy,139,442,705,445,233,1,49501,3.131171224,64919,3.110200119,118,2.389311679,86.54134778,35,12,49.73558077,420,0.126190307,1
06-01-2022 15:00,1559,19.5213114,51.21952777,7.15266202,0.363519407,0,4,1,0.177947295,Clear,120,431,759,552,181,0,50246,3.215684267,60060,3.162300737,102,2.836649677,80.18171135,47,19,50.0194691,410,0.139640607,0
06-01-2022 16:00,1732,15.44313927,53.61824352,10.38113042,0.230031998,5,9,1,0.195570258,Cloudy,147,498,890,566,236,1,48410,2.842685187,65539,3.794851465,108,2.875668042,89.65520714,35,17,50.12757833,400,0.16720956,0
06-01-2022 17:00,1412,20.06370777,55.03051029,9.814690177,0.082087624,0,13,1,0.148634906,Rainy,125,423,838,404,193,1,47486,3.401219528,62037,3.787779484,122,2.575150866,81.88393103,41,11,49.61947676,493,0.164143202,1
06-01-2022 18:00,1944,20.1806125,50.47665537,10.37072944,0.199457628,1,4,0,0.163923579,Clear,148,461,785,555,195,1,52364,2.574051498,65506,3.729593644,105,2.775531097,85.08947791,43,15,49.80308901,413,0.178506185,1
06-01-2022 19:00,1463,21.12137186,53.59082905,12.95537362,0.164728512,5,14,0,0.19648967,Rainy,101,439,882,575,176,1,46136,2.716664571,67983,3.726578991,123,2.83925836,86.7217626,47,19,50.02819494,477,0.146967658,0
06-01-2022 20:00,1866,22.83218231,54.19330736,8.416940083,0.085478927,0,0,0,0.145557196,Rainy,124,480,739,553,191,1,49611,2.736845628,66657,3.157503792,119,2.001841375,86.29062889,35,15,50.01387003,433,0.138158875,1
06-01-2022 21:00,1490,22.49615038,55.65565148,13.32640558,0.218498379,6,12,0,0.132639826,Rainy,106,427,780,430,246,1,47409,3.172455488,62030,3.310792438,104,2.301880045,81.70631009,31,21,49.56138907,467,0.178233812,0
06-01-2022 22:00,1860,22.06718782,57.74619248,5.161546363,0.42630765,5,10,1,0.174530922,Rainy,136,474,768,402,159,1,50291,2.955024129,66405,3.84522838,100,2.899913278,85.58915822,46,12,49.94476285,429,0.161199625,0
06-01-2022 23:00,1869,17.07643018,56.29200014,5.004564827,0.196120808,2,11,1,0.158754718,Clear,117,429,713,411,156,1,53980,3.071718471,60912,3.765544469,100,2.319870341,88.27694838,39,15,49.59516558,488,0.176851614,1
07-01-2022 00:00,1630,22.91588116,56.89512083,7.912019654,0.431292829,5,9,1,0.167991754,Clear,120,428,836,558,220,0,50453,3.444320274,63739,3.518354357,128,2.835743396,82.99298471,44,11,49.91145327,471,0.148508866,0
07-01-2022 01:00,1754,15.22795456,53.55503889,6.54516255,0.113887314,5,3,0,0.113187126,Clear,130,477,720,536,243,1,46118,2.711132057,60333,3.067760059,105,2.156454192,86.47887948,34,17,50.05399716,482,0.147720416,0
07-01-2022 02:00,1188,24.77349974,57.34389782,8.162812813,0.070037851,0,14,0,0.117011659,Rainy,113,482,705,422,248,0,45990,2.963402814,61677,3.858411396,101,2.488505386,81.86659952,46,17,50.32856179,435,0.122324516,0
07-01-2022 03:00,1617,16.60555268,51.63697735,9.848555357,0.040602467,3,14,0,0.166779488,Rainy,141,439,857,520,238,1,51298,3.19087553,61091,3.975859467,126,2.623323976,88.09109587,33,15,49.64497255,478,0.166046366,1
07-01-2022 04:00,1289,21.40611848,59.13085874,9.320292976,0.242085853,3,4,0,0.195235342,Cloudy,133,466,835,520,184,1,51932,2.888842779,67215,3.255336567,106,2.411918144,81.20433492,33,13,50.18680923,438,0.165201362,1
07-01-2022 05:00,1501,22.2177022,53.96650248,5.306341202,0.373388621,2,13,0,0.121790165,Rainy,135,498,771,596,198,1,49762,2.896381364,61340,3.504640587,104,2.272888483,88.73100545,37,16,49.90477559,421,0.16636251,0
07-01-2022 06:00,1701,21.14099747,59.169588,13.02260457,0.205575331,2,20,0,0.172274094,Rainy,125,444,876,462,197,1,46440,2.67240943,66175,3.282271577,115,2.108667091,83.01364359,36,17,50.20352809,443,0.176801209,0
07-01-2022 07:00,1113,21.27321534,59.16411203,9.526295866,0.452734335,5,17,0,0.109223586,Clear,107,403,869,427,241,0,49554,3.149698237,63108,3.114415753,129,2.851105219,82.14766772,34,16,50.37076126,483,0.130078204,1
07-01-2022 08:00,1886,16.39502177,59.11605107,13.92242927,0.461166667,6,21,1,0.10551188,Cloudy,115,465,898,449,188,1,54195,2.726609204,62686,3.826612306,103,2.698613283,83.8085513,31,19,50.2620008,479,0.151091678,1
07-01-2022 09:00,1915,20.43966824,53.25862408,10.61438725,0.014298187,5,22,1,0.187462423,Clear,103,470,787,593,233,0,50464,3.102888324,67395,3.954019202,109,2.753163935,81.72814832,33,17,50.03205752,458,0.170740175,1
07-01-2022 10:00,1742,23.02896067,54.01961783,11.4241627,0.450980818,0,4,1,0.14964798,Clear,108,437,701,455,159,1,46622,3.314153675,62968,3.040118938,118,2.431733086,88.09987257,33,23,50.0599982,479,0.173583989,1
07-01-2022 11:00,1650,16.17232862,58.13062343,10.7529581,0.356884666,1,5,0,0.136946318,Rainy,110,485,729,507,232,1,46005,3.309189836,69819,3.583317648,112,2.516798755,82.21423939,44,22,50.21753109,409,0.168187545,1
07-01-2022 12:00,1042,15.84013793,53.24763014,8.181583833,0.162526274,5,4,0,0.179669006,Cloudy,126,449,802,404,216,1,46232,3.096264146,65707,3.624758693,123,2.51005821,83.02788476,38,20,49.50913703,435,0.146900908,1
07-01-2022 13:00,1084,19.05724844,59.71070137,14.74460103,0.072632971,2,4,0,0.196403114,Clear,140,490,882,558,249,0,50494,3.410700757,69906,3.880728106,115,2.860184878,89.25025261,31,14,50.25244432,407,0.160071362,1
07-01-2022 14:00,1861,17.94745172,53.81920432,13.18230285,0.37575653,2,1,1,0.179232142,Rainy,121,430,725,431,213,0,47413,3.055070552,60243,3.889136066,110,2.927824424,80.26493705,38,13,50.4441791,464,0.120592568,0
07-01-2022 15:00,1217,20.11013968,52.2908784,12.04216827,0.438487557,5,10,0,0.182782814,Clear,138,462,793,416,189,0,47797,3.257189248,69992,3.541356328,126,2.931406312,83.55484348,31,19,50.12468747,465,0.145768888,1
07-01-2022 16:00,1163,21.10561768,54.73673739,5.140004176,0.333314274,6,7,1,0.176322278,Cloudy,105,434,720,461,239,1,53191,2.579401358,63924,3.650465588,102,2.68199209,86.88740117,44,18,49.53682993,487,0.131659179,1
07-01-2022 17:00,1782,15.37740839,58.58823158,9.327745925,0.448896072,0,5,1,0.177298934,Cloudy,144,459,790,537,166,0,47834,3.341440723,69317,3.674961417,121,2.633367717,83.96964717,30,12,50.14271448,495,0.122685901,0
07-01-2022 18:00,1173,21.96426941,57.52441219,14.72230185,0.200137325,4,17,0,0.142827257,Cloudy,128,470,882,443,159,1,52217,2.714553499,64676,3.755343001,101,2.412645891,85.86232455,46,19,49.58809981,490,0.149448764,1
07-01-2022 19:00,1070,16.68259183,50.92178225,14.2220475,0.011234506,5,2,0,0.16137863,Rainy,102,452,763,537,190,0,46731,2.844635947,67091,3.400835328,121,2.057994679,80.24894729,47,18,49.51166161,487,0.124045461,0
07-01-2022 20:00,1135,16.94669468,54.80739219,13.06086724,0.18779306,6,14,1,0.148141299,Cloudy,126,475,723,507,229,1,46191,2.781507405,64284,3.211360999,122,2.657263352,87.07239041,42,16,49.68374524,485,0.14093938,0
07-01-2022 21:00,1833,18.57657469,58.72528025,7.274184053,0.121513627,6,21,0,0.167870152,Cloudy,101,422,718,507,203,0,47035,3.38429242,63295,3.315958943,111,2.767606152,82.21964533,31,13,49.63865865,457,0.157701609,0
07-01-2022 22:00,1728,15.47295776,52.32226705,5.290804034,0.35535103,3,8,0,0.106156162,Clear,111,411,881,460,217,1,51744,2.641053027,66056,3.946168519,125,2.222343297,84.72592667,40,11,49.88857316,421,0.152908071,0
07-01-2022 23:00,1331,24.796697,51.13368829,14.44272694,0.212229452,5,22,1,0.115527292,Cloudy,139,488,833,418,213,1,54971,3.391602677,62561,3.095999956,127,2.238795803,82.18265159,37,10,49.71379954,454,0.142388625,0
08-01-2022 00:00,1394,16.9348679,53.39832924,10.16142362,0.259017777,1,10,0,0.180327976,Rainy,130,432,781,455,166,1,53084,2.821962743,63920,3.548923819,114,2.12451722,82.24132767,34,16,50.42862483,402,0.163676957,0
08-01-2022 01:00,1906,22.59266944,50.00438029,12.59351009,0.36488947,2,19,0,0.176451263,Clear,110,442,880,494,182,1,49047,2.647265924,63036,3.078708648,111,2.633528347,87.83892918,32,17,49.92868615,404,0.170415374,0
08-01-2022 02:00,1833,23.92110342,59.04803462,6.854169641,0.184904749,2,5,1,0.147784921,Clear,145,409,835,553,241,1,51002,2.616326674,64002,3.233074655,121,2.563744536,82.57714762,47,12,49.68120091,484,0.150823253,0
08-01-2022 03:00,1334,16.93258991,57.8212814,7.275925375,0.057492462,0,1,0,0.153038633,Rainy,142,496,773,540,159,0,52864,3.351203974,61946,3.826825605,104,2.27112017,81.14402379,43,19,50.30093827,442,0.133156193,0
08-01-2022 04:00,1615,24.39455061,51.04829722,14.89252292,0.165112098,4,17,1,0.198337183,Rainy,117,460,864,532,157,1,54369,2.781796801,66240,3.544293547,116,2.805939251,81.84168874,49,10,50.02020762,413,0.169912203,1
08-01-2022 05:00,1572,16.1576509,54.52015625,5.868372887,0.325204908,5,3,0,0.115400254,Cloudy,120,428,743,547,219,1,52194,3.436330605,66313,3.315428956,125,2.78574176,84.18655272,33,24,49.78375293,474,0.161100073,0
08-01-2022 06:00,1172,21.83295737,54.25737075,9.70399563,0.037738435,2,12,1,0.114768774,Clear,148,461,778,568,169,1,53246,3.059627089,60098,3.772503461,110,2.008333146,82.09446524,31,10,49.97522193,430,0.125004529,1
08-01-2022 07:00,1891,21.1115736,53.22166332,6.492411944,0.162576451,0,19,0,0.177001463,Cloudy,106,413,814,432,206,1,50485,2.549451146,65406,3.788931353,120,2.208887694,89.14230025,33,11,50.26209153,494,0.151312285,1
08-01-2022 08:00,1741,18.29218308,57.78739043,8.299414902,0.310066634,6,2,0,0.174353006,Rainy,146,424,794,469,220,0,51312,2.542206105,64587,3.849475217,117,2.803495488,87.60174595,48,23,49.54474176,448,0.130918625,1
08-01-2022 09:00,1142,17.00288335,50.47463228,12.82276376,0.305321798,2,14,0,0.105757361,Rainy,106,482,863,499,192,0,52256,3.184784821,69521,3.177056264,118,2.187249095,85.16226934,37,19,50.34554284,491,0.136536419,0
08-01-2022 10:00,1225,20.77874588,58.70751724,14.32974885,0.276987022,4,12,1,0.191331569,Cloudy,123,465,792,550,158,0,53874,2.51835818,62096,3.166765139,117,2.520675517,85.91531438,32,15,50.16938372,489,0.173064922,1
08-01-2022 11:00,1368,15.73092872,51.6840684,14.00195841,0.426660823,1,3,0,0.144544778,Clear,113,413,742,579,246,0,50704,2.926831531,65036,3.931687389,117,2.097093077,89.20429752,32,24,49.70200137,498,0.165408447,0
08-01-2022 12:00,1356,16.50752214,53.35933961,5.657965988,0.474102492,5,14,1,0.135775529,Clear,106,473,719,412,244,0,50042,2.923154521,64972,3.355504274,121,2.803641518,85.20072777,38,13,49.55290796,446,0.13392292,0
08-01-2022 13:00,1852,23.76801273,56.68082631,7.694923832,0.49608851,4,19,0,0.18027099,Rainy,149,407,869,537,152,0,45378,2.729187942,62466,3.816634201,122,2.053743298,82.09160085,32,20,49.56768563,463,0.142955404,1
08-01-2022 14:00,1386,17.91094282,59.72427593,8.217422425,0.235974737,6,9,0,0.149764337,Clear,127,401,829,433,160,0,49705,3.238033678,68701,3.572365939,115,2.03917007,86.63401446,36,21,50.23864982,442,0.163685317,1
08-01-2022 15:00,1852,21.71830164,54.57205997,11.62757799,0.016616779,0,3,0,0.121107304,Cloudy,144,448,843,426,172,0,45094,2.633359365,68751,3.858231186,124,2.479311487,80.71629426,48,13,50.28058007,444,0.150336884,0
08-01-2022 16:00,1328,24.70904417,55.88441555,6.067518467,0.191896903,6,17,0,0.193939408,Clear,127,464,857,497,182,1,48756,2.581205164,61792,3.246370868,103,2.993348452,80.04623484,32,10,50.25052927,473,0.159169263,1
08-01-2022 17:00,1065,17.44255749,53.09826585,14.25940982,0.074889095,1,7,1,0.161424001,Cloudy,106,428,731,547,186,0,50140,3.147809901,65427,3.245367172,122,2.832225837,88.75359342,43,16,49.89868127,458,0.160330501,1
08-01-2022 18:00,1056,24.31750835,57.22263986,6.210447012,0.26456216,3,18,0,0.15064368,Rainy,127,401,834,405,166,1,47534,3.430969252,62830,3.164169645,123,2.035921339,85.02458264,33,19,49.73325482,426,0.164832972,1
08-01-2022 19:00,1478,18.3857172,56.90976889,9.3187893,0.439249024,3,17,1,0.127951586,Rainy,148,465,764,491,223,1,48774,3.497625316,68001,3.936043919,125,2.448695328,85.13216818,46,24,50.49809422,428,0.155921418,1
08-01-2022 20:00,1907,24.64819587,53.47939056,13.03699389,0.030801997,5,14,0,0.119149697,Cloudy,104,494,807,582,193,1,51934,2.63782952,67887,3.577410117,111,2.545305524,88.50910416,30,17,50.30967122,438,0.12662206,1
08-01-2022 21:00,1324,19.41185432,57.22157148,12.62834111,0.396138137,4,2,0,0.162680579,Clear,121,461,779,565,194,1,51667,3.27530813,60463,3.477330928,117,2.332401236,80.37891312,48,12,49.8424507,418,0.164106624,1
08-01-2022 22:00,1731,22.24934647,52.28430309,11.77409183,0.28333693,2,9,1,0.122184094,Clear,148,458,709,424,194,1,50846,2.803038268,62026,3.713199466,102,2.481586949,85.18477868,35,21,50.02516819,448,0.141938605,1
08-01-2022 23:00,1387,18.10153221,51.93019363,5.551139341,0.248965258,6,23,1,0.188380782,Cloudy,147,412,778,589,205,1,51330,3.198491998,64192,3.904272415,115,2.36357576,83.53545366,33,14,50.20555312,441,0.141884946,1
09-01-2022 00:00,1847,19.05214306,50.99425367,8.513556097,0.426929872,1,12,1,0.123130886,Cloudy,130,423,859,419,237,0,45227,3.427238201,67642,3.794429886,100,2.13790744,82.25648635,37,18,49.76220874,431,0.132436756,0
09-01-2022 01:00,1797,24.46158323,54.94830152,14.56105529,0.342786928,0,4,0,0.154430925,Rainy,108,438,764,451,245,0,52872,3.401013883,69094,3.768279445,101,2.0362096,85.19065524,34,15,49.64803287,434,0.153780569,0
09-01-2022 02:00,1900,21.89887227,59.58319458,7.888737185,0.372310409,4,15,0,0.19957421,Clear,127,472,750,559,159,1,49751,3.408851889,62333,3.479781689,128,2.333056537,83.95826016,36,12,50.06668795,404,0.177103309,0
09-01-2022 03:00,1354,20.20278637,59.72248922,13.36039087,0.459853404,1,0,1,0.137571989,Clear,104,482,776,442,182,0,49778,2.906057901,60614,3.984451346,127,2.076546703,87.67306531,44,15,49.96647909,471,0.167705806,1
09-01-2022 04:00,1435,22.11746325,58.86303138,13.03807749,0.320511378,2,3,1,0.109299029,Clear,108,482,883,506,211,0,48278,3.386854841,65702,3.835787049,114,2.757604048,83.21291637,33,21,49.93980833,419,0.166144808,0
09-01-2022 05:00,1177,19.40646121,54.05938974,14.81135085,0.269489504,5,2,0,0.106897773,Clear,137,406,778,509,159,0,47392,3.465090954,65279,3.426881435,128,2.222131414,84.45926233,41,23,49.65066441,431,0.135835791,0
09-01-2022 06:00,1813,18.28737529,58.29977014,6.464058752,0.381012533,5,15,1,0.113367947,Clear,110,488,793,576,207,0,54848,3.090739611,66714,3.660194939,107,2.589932203,80.19946601,39,21,49.6115135,465,0.147339904,1
09-01-2022 07:00,1484,23.9792953,58.85223855,11.40303842,0.281087056,4,3,0,0.136547052,Rainy,115,497,711,401,205,0,50100,2.864806118,61563,3.592255715,128,2.227441169,84.71070716,31,23,49.97546897,456,0.141665499,0
09-01-2022 08:00,1661,22.56796565,55.45515124,10.40679297,0.323118204,2,23,1,0.129710341,Cloudy,115,470,768,468,218,1,46369,3.214616266,67454,3.314793087,108,2.203126374,84.43326843,41,20,50.26203191,450,0.158636581,0
09-01-2022 09:00,1522,20.07053827,52.37145891,11.4279662,0.437767795,2,1,0,0.140522125,Cloudy,132,469,723,507,222,1,45826,2.525071604,68528,3.85656488,118,2.332909459,84.42562139,32,13,49.70338553,461,0.175758294,0
09-01-2022 10:00,1285,22.20723198,50.14912848,6.157960298,0.454071532,2,12,1,0.173458136,Rainy,107,416,760,493,230,0,46249,3.219687851,67111,3.065526833,100,2.044964224,86.06822641,40,11,49.91824145,404,0.156841787,0
09-01-2022 11:00,1702,18.5552121,56.29521899,9.027469031,0.457118143,3,16,0,0.1823627,Cloudy,116,420,818,552,155,0,45714,3.38502787,66220,3.325239108,128,2.409309432,83.59270142,34,11,50.13243397,465,0.173972954,0
09-01-2022 12:00,1183,17.51571153,53.33415822,14.71438463,0.18467541,6,3,0,0.160440305,Cloudy,122,490,782,529,181,1,45240,2.541255358,66450,3.688728295,103,2.900357272,85.56573669,30,17,49.62336628,429,0.154729649,1
09-01-2022 13:00,1170,16.97481325,51.44047879,5.807574275,0.230589195,5,22,0,0.150435668,Cloudy,104,476,756,482,206,0,45428,2.90862377,69987,3.432845694,101,2.329290897,89.71229581,42,20,50.16535119,477,0.124041322,1
09-01-2022 14:00,1401,24.57656596,55.05975369,5.504067488,0.370397998,5,17,1,0.109503485,Clear,115,439,767,405,245,0,47354,3.08416778,62170,3.361592714,106,2.39258757,88.45533418,31,24,49.81013765,462,0.158699163,1
09-01-2022 15:00,1220,18.36974943,53.50077301,5.79034123,0.203662058,5,6,1,0.151524764,Cloudy,141,436,742,467,201,1,46645,3.075898964,60934,3.704212432,119,2.063972524,85.83435547,40,20,50.01856215,436,0.1715646,1
09-01-2022 16:00,1910,24.89447883,56.09690502,10.14968766,0.418701363,3,19,0,0.183924554,Rainy,120,414,811,514,225,1,50359,3.22717478,60715,3.715618266,122,2.022279706,85.43123317,40,12,50.33033916,489,0.13049024,1
09-01-2022 17:00,1418,21.36082274,56.86316225,10.52823426,0.163330856,6,19,1,0.159034981,Rainy,116,483,873,454,187,0,51477,3.430103841,68925,3.297733079,115,2.293266958,89.76588698,32,17,50.30608883,430,0.172074514,1
09-01-2022 18:00,1643,21.06279303,57.37753476,6.739241385,0.474052899,3,4,0,0.116350642,Rainy,143,449,732,599,166,1,48850,2.742887159,61554,3.092483231,110,2.958317107,89.71441242,45,24,49.6792551,409,0.176654709,1
09-01-2022 19:00,1757,23.30064034,50.9862099,5.969141439,0.428272986,1,15,0,0.129523887,Rainy,104,447,801,408,195,0,51159,3.480826606,60732,3.037887329,122,2.80137327,86.7892105,35,23,49.62336946,499,0.166492941,0
09-01-2022 20:00,1881,19.4483343,55.04696543,11.73249621,0.270569449,0,14,1,0.150943417,Cloudy,109,412,755,516,179,1,47595,3.15729886,61243,3.293260359,104,2.463073565,84.43296407,30,21,50.07519644,499,0.153189424,1
09-01-2022 21:00,1531,16.12320231,59.52890921,7.265158632,0.230240528,4,4,1,0.141141119,Clear,119,478,817,576,151,0,53982,2.714146132,64061,3.68185078,101,2.999448422,87.16104162,39,22,49.92005838,446,0.1629711,1
09-01-2022 22:00,1858,17.10420164,54.62110661,14.53470003,0.365575153,4,0,1,0.185038106,Clear,134,434,823,410,237,1,51523,2.773032524,60194,3.334931302,104,2.87879598,85.14707531,44,12,50.28101707,409,0.173997001,1
09-01-2022 23:00,1619,24.29746189,52.33888077,13.44692243,0.200168743,2,16,1,0.130419405,Rainy,121,405,832,596,166,0,45920,2.865342259,67349,3.89045474,129,2.390163202,80.11862941,35,17,49.82166874,414,0.173856785,1
10-01-2022 00:00,1977,24.86371629,52.46909493,9.973738776,0.239964981,4,8,1,0.172854272,Cloudy,146,481,796,456,174,0,48403,3.255998903,65443,3.742975216,100,2.650532719,89.75372857,38,10,50.15877041,497,0.141461503,1
10-01-2022 01:00,1975,22.7976558,58.40466252,8.379062176,0.440556119,0,0,1,0.198792543,Rainy,103,405,898,582,209,1,51952,3.460922931,67936,3.972714953,103,2.510758747,86.50358997,44,19,50.16188705,423,0.176420081,0
10-01-2022 02:00,1878,17.37306644,56.37774373,12.46875893,0.244405022,2,20,1,0.134648584,Clear,102,428,873,597,203,1,51959,2.9654736,66029,3.3426696,103,2.221733524,82.15048801,37,19,50.07429257,476,0.175073293,0
10-01-2022 03:00,1784,15.54569714,50.45822318,12.24945333,0.305348228,4,11,0,0.106412705,Cloudy,122,445,889,460,205,0,52743,3.086808825,62619,3.072952887,102,2.422749787,80.13668451,48,16,50.16526844,430,0.175128441,0
10-01-2022 04:00,1502,17.13885381,50.04522635,14.02777149,0.405669073,0,21,1,0.168647881,Cloudy,132,422,897,510,191,0,53655,2.958869925,62290,3.525672923,112,2.287233046,80.67068763,33,22,50.4021247,418,0.147142371,1
10-01-2022 05:00,1982,24.54768744,56.78490647,6.049976047,0.450491338,1,12,1,0.153760582,Rainy,104,425,806,484,243,0,52232,3.14720301,66982,3.53754271,106,2.872248902,86.90434588,33,22,50.05282013,416,0.14212954,0
10-01-2022 06:00,1982,16.43560401,50.00189795,14.30439348,0.00211801,0,8,1,0.130871619,Rainy,113,441,879,558,211,1,53115,2.607315281,62897,3.402653476,106,2.051597921,88.48201523,31,15,49.52567102,453,0.174722641,1
10-01-2022 07:00,1834,16.47660479,56.11188683,14.0776424,0.484892064,3,16,0,0.189846828,Rainy,117,435,871,513,249,1,54108,3.165063248,62262,3.32686213,116,2.701872957,86.10116814,43,13,49.84184603,454,0.163464253,1
10-01-2022 08:00,1612,21.39750899,53.93966086,10.15165366,0.080503083,4,16,0,0.19038853,Clear,115,450,733,506,172,0,49497,2.893310496,61459,3.151367059,109,2.855559526,83.13105316,38,13,49.88140239,490,0.177861499,1
10-01-2022 09:00,1723,24.18252623,58.74563201,13.30871462,0.490153494,5,5,1,0.127315258,Cloudy,126,445,739,482,185,1,50544,2.502014607,63760,3.626771172,127,2.226719299,87.2225442,39,15,49.55367882,491,0.16647109,1
10-01-2022 10:00,1230,23.22633242,51.68128731,5.900451174,0.115804107,2,2,1,0.108706929,Clear,126,436,880,531,234,1,53448,3.199367131,65835,3.699416108,116,2.442584899,87.48450198,34,20,50.45153103,417,0.179425325,1
10-01-2022 11:00,1259,21.46165109,59.83936067,5.511356957,0.070899306,1,23,1,0.139411985,Rainy,110,423,887,470,156,1,52590,2.515743565,62020,3.827486952,110,2.042906725,88.69807864,37,16,50.24421336,477,0.128018152,0
